random,stu_id
6506762548,"AARONSON, STEPHANIE RUTH;Columbia University;2001"
6603481647,"ABDI, S. TAHIR ABBAS;Carleton University;2002"
6604071769,"ABDOULAYE, TAHIROU A;Purdue University;2002"
6602517960,"ABIDIN, ZARINA ZAINAL;Brown University;2002"
7004081207,"ABRANTES-METZ, ROSA MARIA;University of Chicago;2002"
7004050464,"ABU-ALI, MOHAMMED;George Mason University;2004"
7003832293,"ABU-QARN, AAMER;Northeastern University;2002"
7005427726,"ABUMUSTAFA, NASER I.;Fordham University;2002"
6507891594,"ACEVEDO, CARLOS;Vanderbilt University;2003"
7004554226,"ACKERMAN, DEENA;University of Wisconsin;2001"
7402642889,"ADAMS, KRISTIN;University of Virginia;2002"
7004842237,"ADAMS, RENEE BIRGIT;University of Chicago;2001"
7201695946,"ADRIAN, TOBIAS;Massachusetts Institute of Technology;2003"
6603231686,"ADSHADE, MARINA;Queen's University;2004"
6603525064,"AGRAWAL, REENA JAIN;Vanderbilt University;2000"
55498582600,"AGRONIN, EUGENE;Harvard University;2004"
55469558900,"AHLIN, CHRISTIAN ROBERT;University of Chicago;2001"
7102972123,"AHMAD, FARIZA;University of Illinois;2002"
26326476000,"AHMAD, TAHA KHALED;Colorado State University;2000"
7401814059,"AHMED, HIBA;Michigan State University;2000"
55470572900,"AHN, DAVID SEHUN;Stanford University;2004"
7402750873,"AHN, EUN;University of Illinois, Chicago;2003"
6602634280,"AHN, GEUN MEE;University of Washington;2003"
6601977446,"AHN, SOON KWON;University of Missouri;2004"
6601990137,"AHN, THOMAS SAE YOUNG;Duke University;2003"
6602876877,"AHUJA, ASHVIN;University of Minnesota;2002"
7003474741,"AIROLA, JAMES;University of Houston;2002"
36715564100,"AIYAR, SHEKHAR;Brown University;2001"
6505974926,"AJILORE, OLUGBENGA OLANTUNJI;Claremont Graduate University;2002"
57010598300,"AKBAY, CUMA;Ohio State University;2000"
6701340380,"AKDEDE, SACIT HADI;Vanderbilt University;2002"
36237522500,"AKINCIGIL, AYSE;Rutgers University;2004"
55301289400,"AKINKUNMI, MUSTAPHA;Fordham University;2004"
7004871751,"AKYOL, AHMET;University of Iowa;2001"
6602434949,"AL HINAI, ABDUL AZIZ MOHAMMED;Claremont Graduate University;2004"
7004207810,"AL-ALWALI, TARIQ;Syracuse University;2003"
6603916874,"AL-BADI, FAHAD K. A.;Colorado State University;2002"
6602422569,"AL-BULAIHED, KHALED S.;Syracuse University;2001"
7005780879,"AL-FAKHOURI, ZUHAIR NU'MAN;Wayne State University;2003"
35619751500,"AL-MASHAGEBEH, WASSEL KHALAF GHASSAB;Wayne State University;2003"
7402535503,"AL-MASHAT, RANIA A.;University of Maryland;2001"
7103234818,"AL-OBAID, HUSSAIN M.;Colorado State University;2003"
55916135700,"AL-OTAIBI, O.;American University;2001"
7004398300,"AL-WAGDANI, OTHMAN;University of Kansas;2004"
6603072064,"ALAFITA, THERESA;George Washington University;2003"
6603100828,"ALAMAR, BENJAMIN C.;University of California, Santa Barbara;2001"
7202789151,"ALAO, MARY OLUFEMI;Georgia State University;2001"
57203627821,"ALBQAMI, RAJA M.;Oklahoma State University;2000"
6603943853,"ALBUQUERQUE, PEDRO;University of Wisconsin;2001"
56962711300,"ALEM, MAURO;University of Chicago;2003"
6506934372,"ALENCAR, ALEXANDRE SORIANO;University of California, Los Angeles;2003"
7101938624,"ALENEZI, MOHAMMAD;North Carolina State University;2001"
6701694147,"ALESSANDRIA, GEORGE;University of Pennsylvania;2000"
6701809311,"ALEXANDER, ROGER K.;George Washington University;2003"
36015345700,"ALEXANDRAKIS, CONSTANTINE;Clark University;2003"
7003474741,"ALGHALITH, MOAWIA;Northern Illinois University;2001"
7003823026,"ALHMOUD, KHALID BASSAM;Texas Tech University;2002"
7102929822,"ALI, SHUJAT;Simon Fraser University;2001"
11541201900,"ALKHOLIFEY, AHMED A.;Colorado State University;2000"
24320855100,"ALLARD, GAYLE J.;University of California, Davis;2003"
57189649387,"ALMEIDA NETO, HEITOR VIEIRA DE;University of Chicago;2000"
6602860789,"ALMOND, DOUGLAS V.;University of California, Berkeley;2002"
16466174700,"ALOMAR, IBRAHIM S.;Kansas State University;2002"
7103323098,"ALOMAR, MOHAMMAD ALI;Claremont Graduate University;2003"
7003593594,"ALONSO CIFUENTES, JULIO;Iowa State University;2002"
7006629188,"ALPER, OMER E.;Johns Hopkins University;2002"
24548702300,"ALSALEM, AHMED MOHAMMED;Colorado State University;2000"
6602665608,"ALSTADHEIM, RAGNA;Georgetown University;2002"
6506983576,"ALTINANAHTAR, ALPER;Texas Tech University;2004"
7003868761,"ALVAREZ, FRANCISCO;University of Washington;2004"
57208457063,"ALVES, IVAN;University of British Columbia;2001"
7004224889,"ALY, ASHRAF EL-SAYED EL-ARABY;Kansas State University;2004"
23166985700,"AMARAL, PEDRO SERVULO;University of Minnesota;2002"
7005725549,"AMAYA, KENICHI;Massachusetts Institute of Technology;2003"
6603532461,"AMEGASHIE, J. ATSU;Simon Fraser University;2002"
7202122235,"AMES, MARY ISABEL;University of California, Berkeley;2002"
6602215836,"AMIDON, CAROLE MARIE;University of Illinois;2003"
55728942800,"AMIN, MOHAMMAD;Columbia University;2003"
7402200753,"AMROMIN, GENE;University of Chicago;2002"
7201985547,"AN, GALINA A.;University of Colorado;2003"
6602485583,"ANATOLYEV, STANISLAV;University of Wisconsin;2000"
6603119930,"ANDERSON, CHRISTOPHER M.;California Institute of Technology;2001"
55939990800,"ANDERSON, THOMAS;Duke University;2002"
7003839193,"ANDERSTON, STEVEN TODD;University of California, Santa Cruz;2003"
7003832293,"ANGEL-URDINOLA, DIEGO F.;Georgetown University;2003"
6701337045,"ANGELETOS, GEORGE-MARIOS;Harvard University;2001"
55942109100,"ANTINORI, CAMILLE M.;University of California, Berkeley;2000"
6602860789,"ANTONOVICS, KATE;University of Wisconsin;2000"
35293058900,"ANTÓN-SARABIA, ARTURO;Cornell University;2002"
7102503163,"AO, XIANG;University of Nebraska;2002"
7401684297,"APINUNMAHAKUS, AMORNRAT;University of Ottawa;2001"
55942109100,"ARAI, YOICHI;University of California, San Diego;2004"
57209633419,"ARANGO, CARLOS ALBERTO;University of Illinois;2000"
6602771277,"ARAUJO, LUIS;University of Pennsylvania;2002"
36890919100,"ARAUJO, MARIA CARIDAD;University of California, Berkeley;2003"
7003560681,"ARCINIEGAS, ISMAEL E.;University at Albany;2002"
7003521055,"ARDIC, OYA;University of Wisconsin;2003"
35616774700,"ARELLANO, MARIA SOLEDAD;Massachusetts Institute of Technology;2003"
6602200141,"ARIAS, ANDRES F;University of California, Los Angeles;2002"
6701861348,"ARIAS-VARGAS, ALEXIS JOSE;Boston University;2003"
6701542800,"ARIMURA, TOSHIHIDE;University of Minnesota;2000"
6602827939,"ARIYAPRUCHYA, KIATIPONG;Columbia University;2004"
7003814798,"ARMENTER, ROC;Northwestern University;2004"
6603792210,"ARTEAGA-GARCIA, JULIO CESAR;University of Cincinnati;2001"
7006582266,"ARTETA, CARLOS O.;University of California, Berkeley;2002"
7102445331,"ARZE DEL GRANADO, FRANCISCO JAVIER;Georgia State University;2003"
6602696493,"ASADURIAN, ALICE;George Washington University;2003"
6505964792,"ASAMOAH, SENANU Y.;Binghamton University;2004"
7403704966,"ASATRYAN, ARMEN;Texas A&M University;2003"
7003321408,"ASHCRAFT, ADAM;Massachusetts Institute of Technology;2001"
6603768691,"ASHWORTH, SCOTT;Massachusetts Institute of Technology;2001"
6602648108,"ASLAM, SAAD;Clark University;2001"
7003397216,"ASPAROUHOVA, ELENA;California Institute of Technology;2004"
7003521055,"ASTORGA, ALFREDO;Johns Hopkins University;2002"
7202206335,"ASWAL, NAVIN;University of Minnesota;2000"
8509936300,"ATES, AYSEGUL;American University;2003"
7003322815,"ATHREYA, RUPA;Yale University;2002"
7202122235,"ATTIA, JOSEPH;University of Virginia;2001"
7102281952,"AU, IRIS;Simon Fraser University;2002"
6602431557,"AUERNHEIMER, LEONARDO;Texas A&M University;2000"
6604071769,"AUGUSTINE, CARLTON JOSEPH;University of Delaware;2002"
7004233941,"AURA, SAKU;Massachusetts Institute of Technology;2001"
7005554689,"AUTERI, MONICA;George Mason University;2001"
35619751500,"AVALOS, ANTONIO;Oklahoma State University;2003"
7201565847,"AVALOS, FERNANDO HUGO;University of Chicago;2001"
24372394700,"AXELSEN, DAN;Washington State University;2003"
35622108100,"AYDOGAN, NESLIHAN;University of California, Irvine;2000"
7003783439,"AYTEMIZ, LEVENT;Oklahoma State University;2001"
57204248699,"AZDAN, DONNY;Ohio State University;2001"
7006127065,"AZUMA, YOSHIAKI;Brown University;2002"
6603823807,"AZZAM, ISLAM;University of California, Irvine;2003"
6603956309,"BABIHUGA, RITA;Clark University;2003"
7403138253,"BACHMEIER, LANCE, J.;Texas A&M University;2002"
7003441993,"BACHTIAR, INDRO;Colorado State University;2002"
7003300500,"BACOLOD, MARIGEE PONLA;University of California, Los Angeles;2002"
7006376271,"BADASYAN, NARINE;Virginia Polytechnic Institute and State University;2004"
6603611569,"BAEK, YOUNG-NAHN;University of California, Los Angeles;2002"
6701749108,"BAERENSS, ANTJE;University of Colorado;2000"
7003380130,"BAILEY, WENDY;University of Pittsburgh;2000"
6701715072,"BAIRD, KATHERINE E.;University of Massachusetts;2000"
7003321408,"BAIYEE-MBI, AGBOR-BAIYEE;University of Illinois;2004"
35963222300,"BAKER, MALCOLM;Harvard University;2000"
7103234818,"BAKER, SCOTT A.;University of North Carolina;2001"
6701633195,"BAKIJA, JON;University of Michigan;2000"
7201996482,"BAKIMOV, RUSTAM;University of Delaware;2003"
6603150991,"BALAK, BENJAMIN;University of North Carolina;2001"
7103232404,"BALAN, DAVID JONATHAN;University of Illinois;2000"
7102210208,"BALAZS, VARADI;Yale University;2001"
7005843659,"BALDI, ALESSANDRA;Columbia University;2001"
55722576800,"BALL, CHRISTOPHER P.;Texas A&M University;2003"
6506762548,"BALL, HAROLD LEE;Georgia State University;2001"
