stu_id,random
"DI MAURO, FILIPPO;American University;2000",19336384800
"GIDDINGS, LISA;American University;2000",6603320837
"MOORITY, LALITA;American University;2000",35963222300
"DOPICO, LUIS GARCIA;Auburn University;2000",6603889672
"STEINREICH, DALE JAMES;Auburn University;2000",6507424862
"WESTLEY, CHRISTOPHER A.;Auburn University;2000",7006089469
"ZANELLA, FERNANDO CAPUTO;Auburn University;2000",7004979366
"LEMKE, GRAHAM;Binghamton University;2000",35997540500
"CAHILL, KEVIN;Boston College;2000",7404547800
"CELEBI, METIN;Boston College;2000",6603285567
"GOSPODINOV, NIKOLAY P.;Boston College;2000",7202434234
"MENEZES, ANTONIO;Boston College;2000",56962711300
"SARRO, MARK A.;Boston College;2000",7402660210
"SOHRABJI, NILOUFER;Boston College;2000",6602566696
"CHUNG, IL YUNG;Boston University;2000",7004773173
"RATAM, DIDIT A.;Boston University;2000",7801565243
"KONG, YING;Carleton University;2000",7403929783
"KWAN, CHING-CHEUNG;City University of New York;2000",7004207810
"ZHU, JINTAO;City University of New York;2000",7401814059
"JO, GAB-JE;Claremont Graduate University;2000",7202998173
"LE, QUAN VU;Claremont Graduate University;2000",6603699949
"SITTHIYOT, THITITHEP;Claremont Graduate University;2000",7401878367
"THANYALAKPARK, KESSARA;Claremont Graduate University;2000",6603277936
"WHITED, HSIN-HUI I. H.;Claremont Graduate University;2000",6603162711
"GROBMAN, JEFFREY H.;Colorado School of Mines;2000",6603846007
"AHMAD, TAHA KHALED;Colorado State University;2000",6701542800
"ALKHOLIFEY, AHMED A.;Colorado State University;2000",56186358900
"ALSALEM, AHMED MOHAMMED;Colorado State University;2000",6604071769
"LAJEUNESSE, ROBERT MARTIN;Colorado State University;2000",7003650420
"DURBIN, ERIK WILLIAM;Columbia University;2000",7004297002
"JANNELLI, LUCIANO PIETRO;Columbia University;2000",7101685891
"KANDEL, ANATOLY FILIPP;Columbia University;2000",7102561791
"NG, DAVID;Columbia University;2000",6603124121
"SCHIFFMAN, DANIEL AUBREY;Columbia University;2000",7005478063
"SIAM, JOHN J.;Concordia University;2000",6701337045
"ESPINO, EMILIO;Cornell University;2000",7005707658
"HORVATH-ROSE, ANN;Cornell University;2000",6603999193
"ZHOU, WEN;Duke University;2000",55462540300
"LEE, WONHYUNG;Florida State University;2000",6603492780
"ZIMMERMAN, PAUL R.;Florida State University;2000",6602431067
"TAMAJAI, ANUSORN;Fordham University;2000",7501587801
"ABU-GHAIDA, DINA;Georgetown University;2000",7005255571
"BOUILLON, CESAR BUENDIA;Georgetown University;2000",6603162711
"KONIG, GABRIEL GONZALEZ;Georgetown University;2000",7004373198
"MALHOTRA, VARSHA;Georgetown University;2000",7006756378
"OSAKOVSKY, VLADIMIR;Georgetown University;2000",6603943853
"POLGAR, JORGE;Georgetown University;2000",7402535503
"BIELINSKA-KWAPISZ, AGNIESZKA;Georgia State University;2000",7102733401
"EDWARDS, BARBARA LYNN MARKIN;Georgia State University;2000",6603951618
"GELLER, CHRISTOPHER ROMAN;Georgia State University;2000",7103167070
"MURPHY, JAMES HAVORD;Georgia State University;2000",7004344312
"SCOTTON, CAROL ROBINSON;Georgia State University;2000",7202099204
"THOMAS, MARY KATHLEEN;Georgia State University;2000",7202579738
"BAKER, MALCOLM;Harvard University;2000",7203000846
"BOK, TOMAS;Harvard University;2000",55726410700
"HSIEH, NIEN-HE;Harvard University;2000",7402079526
"MENEGOTTO, DEBORAH;Harvard University;2000",26657404900
"MICCO, ALEJANDRO;Harvard University;2000",7103024509
"REDDY, SANJAY;Harvard University;2000",6601996611
"SANCHEZ, CAROLINA;Harvard University;2000",7005255571
"SEINFELD, JANICE;Harvard University;2000",6602101039
"WACHTER, JESSICA;Harvard University;2000",6603792210
"HILLBERRY, RUSSELL H.;Indiana University;2000",7102920169
"POPE, CHRISTOPHER R.;Indiana University;2000",6507756424
"SABYR, LYAZIZA G.;Indiana University;2000",7004326556
"SCHMITT, PAMELA M.;Indiana University;2000",7201942749
"SHUPP, ROBERT S.;Indiana University;2000",7202419137
"SWOPE, KURTIS J.;Indiana University;2000",7004154834
"WORAWISUTSARAKUL, SAREE;Indiana University;2000",7005380780
"VON DER RUHR, MARC;Indiana University;2000",6701550636
"SECCHI, SILVIA;Iowa State University;2000",7201861917
"SOTNIKOV, SERGEY;Iowa State University;2000",7406326915
"TURK, ALEXANDER;Iowa State University;2000",6701823402
"MATOS-DIAZ, HORACIO;Kansas State University;2000",6603159878
"LAI, FAR-TSMIR;Louisiana State University;2000",7005359320
"AHMED, HIBA;Michigan State University;2000",24784705200
"CAMARA, YOUSSOUF;Michigan State University;2000",55711896900
"MENDEZ, FABIO;Michigan State University;2000",15061926000
"MOLE, PAULO;Michigan State University;2000",6701362825
"YANGGEN, DAVID RUSSELL;Michigan State University;2000",7004233013
"ALEXAKOS, OLGA;New School for Social Research;2000",7202044988
"DUBOSSE, NANCY;New School for Social Research;2000",7004081207
"MACIEL, MARCO ANTONIO;New School for Social Research;2000",6505964792
"HILMER, CHRISTIANA;North Carolina State University;2000",6602422569
"SOGUTLU, ZULAL;North Carolina State University;2000",7006200519
"N'SONDE, REGIS O.;Northeastern University;2000",6603673032
"RADY, TAMER;Northern Illinois University;2000",7102421705
"BALLOU, JEFFREY P.;Northwestern University;2000",7004102468
"CHABOT, BENJAMIN R.;Northwestern University;2000",6602838457
"JEPSEN, CHRISTOPHER A.;Northwestern University;2000",7103167070
"LEVY, DAN MAURICE;Northwestern University;2000",7003582807
"MANUSZAK, MARK D.;Northwestern University;2000",7202824688
"MARTINS, NUNO C.;Northwestern University;2000",7402886108
"MOUL, CHARLES G.;Northwestern University;2000",22981074400
"SANTIAGO, PAULO J.;Northwestern University;2000",7004102468
"AKBAY, CUMA;Ohio State University;2000",6603231686
"CORNELL, CHRISTOPHER MATTHEW;Ohio State University;2000",7005202443
"GARG, SONALI;Ohio State University;2000",7402848561
"HATIRLI, SELIM;Ohio State University;2000",6603452877
"KIM, HAG-SOO;Ohio State University;2000",7005286476
"KIM, JAEBEOM;Ohio State University;2000",55953075000
"KIM, TAE HYUNG;Ohio State University;2000",55709594000
"PARVIN, RUZBEH MARK;Ohio State University;2000",6603519629
"WHITE, WILLIAM JOHN;Ohio State University;2000",6602376770
"YU, MANSIK;Ohio State University;2000",7003889413
"ALBQAMI, RAJA M.;Oklahoma State University;2000",7402346837
"TREJOS, SANDRA R.;Oklahoma State University;2000",7004915367
"VECHNAK, PETER B.;Pennsylvania State University;2000",7102043962
"CUEVAS, ALFREDO;Princeton University;2000",7102174257
"WU, STEPHEN;Princeton University;2000",7202517790
"LEI, WENCHIEH VIVIAN;Purdue University;2000",6602659594
"WADDELL, GLEN;Purdue University;2000",7005051204
"WINKLER, JOHANNES;Purdue University;2000",24459226100
"BAAR, DAVID WILLIAM;Queen's University;2000",56230523500
"CUFF, KATHERINE LOUISE;Queen's University;2000",7004233941
"FULLERTON, GORDON;Queen's University;2000",7007075394
"WANG, WEIMIN;Queen's University;2000",7401952498
"HARRIS, KYLE;Rensselaer Polytechnic Institute;2000",7202697377
"BHARGAVAN, MYTHREYI;Rutgers University;2000",7007083052
"VOICU, IOAN;Rutgers University;2000",8969005400
"YUN, MYEONG SU;Rutgers University;2000",7202703940
"LETTING, PHILLIP;Southern Illinois University;2000",7006416636
"WONGBANGPO, PRAPHAN;Southern Illinois University;2000",55939990800
"DASGUPTA, INDRO;Southern Methodist University;2000",7101863759
"GHOSH, INDRANIL;Southern Methodist University;2000",7401798690
"ATURUPANE, CHONIRA;Stanford University;2000",7006516129
"BESHAROV, GREGORY;Stanford University;2000",57191402449
"BHATTACHARYA, JAYANTA;Stanford University;2000",7005999904
"CHERNOZHUKOV, VICTOR;Stanford University;2000",6701448355
"FALBA, TRACY;Stanford University;2000",7004102468
"GIOVANNONI, FRANCESCO;Stanford University;2000",6508227011
"MEDINA, LUIS;Stanford University;2000",6602393029
"TODO, YASUYUKI;Stanford University;2000",7005155437
"WU, SHU;Stanford University;2000",7003889413
"AUERNHEIMER, LEONARDO;Texas A&M University;2000",6602393029
"BROWN, KEITH S.;Texas A&M University;2000",7102057978
"CHUN, SUNG-HWAN;Texas A&M University;2000",35508864200
"EDWARDSON, JEFFREY;Texas A&M University;2000",7003911528
"GRAMM, MARSHALL K.;Texas A&M University;2000",7102743711
"GRITSCH, MARTIN;Texas A&M University;2000",7202543968
"KIM, SUNG-YONG;Texas A&M University;2000",7402484495
"PAGLIACCI, CAROLINA;Texas A&M University;2000",57221939269
"VANDERHART, JENNIFER K.;Texas A&M University;2000",6603691303
"MALIK, FAROOQ;Texas Tech University;2000",6602989968
"HALVORSON, JON;University of Alabama;2000",35565727600
"HWANG, JAE KWANG;University of Alabama;2000",7003898097
"SUH, JINGYO;University of Alabama;2000",7101938624
"SASAKI, NORIAKI;University of Arizona;2000",6601957054
"DUHAMEL, MARC;University of British Columbia;2000",6602771277
"STARK, ALAN J. A.;University of British Columbia;2000",7402414011
"ANTINORI, CAMILLE M.;University of California, Berkeley;2000",7006078050
"BAQIR, REZA;University of California, Berkeley;2000",6507435372
"BENIGNO, GIANLUCA DAMIANO CARMELO;University of California, Berkeley;2000",7005254021
"CHORIN, ETHAN D.;University of California, Berkeley;2000",7005672746
"ECHENIQUE MENONI, FEDERICO M.;University of California, Berkeley;2000",55698907900
"GERAATS, PETRA MARIA;University of California, Berkeley;2000",7006249663
"KUGLER, MAURICE D.;University of California, Berkeley;2000",7102933565
"LINDEN, GREGORY M.;University of California, Berkeley;2000",7006632398
"LOPEZ-CORDOVA, JOSE E.;University of California, Berkeley;2000",7102988341
"LYBECKER, KRISTINA M.;University of California, Berkeley;2000",7202304945
"MARCO, ALAN C.;University of California, Berkeley;2000",7004136370
"MCCABE, PATRICK E.;University of California, Berkeley;2000",6603611939
"MORETTI, ENRICO;University of California, Berkeley;2000",35320878200
"SANCHEZ, MARCELO P.;University of California, Berkeley;2000",6603207649
"THOMPSON, SAMUEL;University of California, Berkeley;2000",7003868761
"DEMIRALP, SELVA;University of California, Davis;2000",6701762673
"KEE, HIAU-LOOI;University of California, Davis;2000",7005703248
"AYDOGAN, NESLIHAN;University of California, Irvine;2000",6603470501
"BARKLEY, DANIEL;University of California, Irvine;2000",6701894742
"HARRIS, FRANK;University of California, Irvine;2000",56128402200
"LAM, TERENCE;University of California, Irvine;2000",7006247659
"MOORE, ADRIAN;University of California, Irvine;2000",7102561791
"STROMBOM, BRUCE;University of California, Irvine;2000",7402055817
"BARRETT, RICHARD S. L.;University of California, Los Angeles;2000",7005939120
"BASU, RITU;University of California, Los Angeles;2000",7004046424
"DRUCK, PABLO F.;University of California, Los Angeles;2000",7006046725
"FREIRE SOLORZANO, MARIA BELEN;University of California, Los Angeles;2000",57190492381
"GAO, YUAN;University of California, Los Angeles;2000",6602266495
"GUILLERMO PEON, SYLVIA B.;University of California, Los Angeles;2000",6602929281
"JIN, ZHE;University of California, Los Angeles;2000",7004102468
"KIM, HYONGWON;University of California, Los Angeles;2000",7004177835
"LICANDRO FERRANDO, GERARDO;University of California, Los Angeles;2000",7403703776
"PRAT, JORDI;University of California, Los Angeles;2000",7005549496
"SANHUEZA, GONZALO I.;University of California, Los Angeles;2000",7103024509
"TORRE CEPEDA, LEONARDO E.;University of California, Los Angeles;2000",55711896900
"KUMAR, SUBODH;University of California, Riverside;2000",6603813302
"ZARATE, GERMAN;University of California, Riverside;2000",6602176904
"MCKINNEY, KEVIN L.;University of California, Santa Barbara;2000",7202044988
"MOON, YOUNG BAE;University of California, Santa Barbara;2000",36004624900
"BOUCHEZ, NICOLE;University of California, Santa Cruz;2000",6602238547
"MCDILL, KATHLEEN;University of California, Santa Cruz;2000",6603124121
"MCINTYRE, GERALD;University of California, Santa Cruz;2000",7004197155
"ALMEIDA NETO, HEITOR VIEIRA DE;University of Chicago;2000",7004675901
"DOEPKE, MATTHIAS;University of Chicago;2000",7007050367
"EISFELDT, ANDREA LYNN;University of Chicago;2000",7003483273
"FERNANDEZ, ENRIC;University of Chicago;2000",7202814091
"JIANG, NIEN-HUEI;University of Chicago;2000",7103331291
"MOURA E SILVA, MARCELO LEITE DE;University of Chicago;2000",55470572900
"NAZARETH, MARCELO DE OLIVEIRA C.;University of Chicago;2000",7402226219
"OCCHINO, FILIPPO;University of Chicago;2000",6603795610
"PERESS, JOEL;University of Chicago;2000",7102570655
"RATO, JOAO MOREIRA;University of Chicago;2000",7103178355
"SONG, CHEN;University of Chicago;2000",7101684069
"WANG, XIAO-RU;University of Chicago;2000",56295599600
"YELTEN, E. SIBEL;University of Chicago;2000",6701550636
"ZANJANI, GEORGE H.;University of Chicago;2000",6604071769
"ZHAO, RUI;University of Chicago;2000",7006479506
"SHANINPOOR, NASRIN;University of Cincinnati;2000",6603159878
"BAERENSS, ANTJE;University of Colorado;2000",55711896900
"HUSSAIN, MAHMOOD;University of Colorado;2000",6507421240
"K. C., RAMESH MAN;University of Colorado;2000",7202998173
"KOENIGSBERG, ROBIN SUE;University of Colorado;2000",6507256174
"NEUMANN, REBECCA MICHELLE;University of Colorado;2000",6701550636
"RAJBHANDARY, SAMEER;University of Colorado;2000",7003730184
"ROGERS, JANET EVELYN;University of Colorado;2000",6603584226
"DAWSON, NA;University of Connecticut;2000",57210470692
"KENCH, BRIAN;University of Connecticut;2000",6603691303
"KNOX, TREVOR M.;University of Connecticut;2000",6601915849
"KRISHNAMANI, RANGARAJAN;University of Connecticut;2000",7003554574
"SHRESTA, HEMENTA;University of Connecticut;2000",55463091400
"SMITH, KAREN GOODMAN;University of Delaware;2000",7003581258
"YANIKKAYA, HALIT;University of Delaware;2000",7401995818
"ZOELLER, KATHRIN;University of Georgia;2000",6603174999
"OH, HWA-SEOK;University of Hawaii;2000",7401513388
"PARSONS, CRAIG;University of Hawaii;2000",6601990137
"YAMASHITA, MICHIKO;University of Hawaii;2000",55919928700
"ARANGO, CARLOS ALBERTO;University of Illinois;2000",55462540300
"BALAN, DAVID JONATHAN;University of Illinois;2000",55476171100
"CAMPELO, ANA KATARINA;University of Illinois;2000",7006381002
"FERNANDEZ FELICES, DIEGO JAVIER;University of Illinois;2000",6701529245
"KAUTTER, JOHN MICHAEL;University of Illinois;2000",7004842237
"KORDAS, GRIGORIOS;University of Illinois;2000",13606852000
"MORILLO, DANIEL SANTIAGO;University of Illinois;2000",6603022989
"QUAYES, MUHAMMAD SHAKIL;University of Illinois;2000",7402329857
"RANGEL, GUSTAVO BORGES;University of Illinois;2000",7401720259
"TANNURI, MARIA EDUARDA ABDALLA;University of Illinois;2000",7003972408
"WALKER, ROSEMARY LYNN;University of Illinois;2000",6603634202
"WEIKEL, BRIAN KEITH;University of Illinois;2000",7005602679
"ROSS, HANA;University of Illinois, Chicago;2000",57190090180
"DALMIA, SONIA;University of Iowa;2000",6701854177
"CHANDRA, AMITABH;University of Kentucky;2000",6602951184
"CLIFFORD, MARYANNE;University of Kentucky;2000",6602687263
"MESSER, JODI;University of Kentucky;2000",7102421705
"SHAMBORA, WILLIAM;University of Kentucky;2000",6602075696
"ANDERSON, GARY W., JR.;University of Maryland;2000",6701825524
"DUTTAGUPTA, RUPA;University of Maryland;2000",6701639317
"DVORAK, TOMAS;University of Maryland;2000",7006693620
"FIGURA, JOHN ANDREW;University of Maryland;2000",6603813018
"HARRIS, AMY L.;University of Maryland;2000",7003934170
"HEICHE, PHILIPPE H.;University of Maryland;2000",7003898097
"ISHAM, JONATHAN T.;University of Maryland;2000",6601957054
"RAJKUMAR, ANDREW SUNIL;University of Maryland;2000",57208457063
"SINGER, SUSAN S.;University of Maryland;2000",7005620197
"STANCILL, MARTHA A.;University of Maryland;2000",6701344487
"VESPERONI, ESTEBAN R.;University of Maryland;2000",7005665190
"WANG, QING;University of Maryland;2000",7004460641
"BAIRD, KATHERINE E.;University of Massachusetts;2000",6602463742
"BRAUNSTEIN, ELISSA;University of Massachusetts;2000",7201588970
"DANCS, ANITA;University of Massachusetts;2000",36481234900
"FONG, CHRISTINA M.;University of Massachusetts;2000",55893210800
"GRAUBART, KAREN B.;University of Massachusetts;2000",6505831055
"OSBORNE, MELISSA A.;University of Massachusetts;2000",7404547800
"STOCKHAMMER, ENGELBERT R.;University of Massachusetts;2000",7005554689
"BRUNO LOBO, LYGIA;University of Miami;2000",7101850882
"JOHNSON, NATHANIEL;University of Miami;2000",56238070900
"BAKIJA, JON;University of Michigan;2000",7101903754
"BODMER, FRANK;University of Michigan;2000",6603168578
"CHEN, QI;University of Michigan;2000",7006465820
"DAVYDOV, DMITRY;University of Michigan;2000",6604071769
"DWORAK-FISHER, KEENAN;University of Michigan;2000",7006247659
"FOX, ALAN;University of Michigan;2000",7801476854
"HANSON, MICHAEL;University of Michigan;2000",6508213226
"MELITZ, MARC;University of Michigan;2000",6602887809
"MONTGOMERY, HEATHER;University of Michigan;2000",7402065791
"PETROPOULOS, WENDY;University of Michigan;2000",14020709300
"QUINTANILLA, CARLOS;University of Michigan;2000",57191402449
"SONG, CHAN HO;University of Michigan;2000",55899210700
"WALLACE, RODNEY;University of Michigan;2000",7404241840
"XIAO, YUAN;University of Michigan;2000",11541201900
"ARIMURA, TOSHIHIDE;University of Minnesota;2000",6603452877
"ASWAL, NAVIN;University of Minnesota;2000",6601915849
"BANGS, JOANN;University of Minnesota;2000",7202579477
"CHING, ANDREW TAT TIN;University of Minnesota;2000",6603498535
"GHOSH, ARGHYA;University of Minnesota;2000",6507261967
"HAUSNER, ULRICH;University of Minnesota;2000",7401513388
"HUANG, MING-TUI;University of Minnesota;2000",16445447200
"IRZ, XAVIER;University of Minnesota;2000",57190492381
"JESKE, KARSTEN;University of Minnesota;2000",6507434029
"JONK, YVONNE CATHARINA MARIA;University of Minnesota;2000",7005999904
"KWAK, SUNGKYU;University of Minnesota;2000",6507224425
"LIN, PEI-CHIEN;University of Minnesota;2000",6603162711
"PLATAS ROSADO, DIEGO ESTEBAN;University of Minnesota;2000",35613613100
"QUINTIN, ERWAN;University of Minnesota;2000",6603191591
"SUR, MONA;University of Minnesota;2000",7103234818
"ZAKHAROVA, DARIA;University of Minnesota;2000",7401553445
"LEE, SEUNG-JAE;University of Missouri;2000",56169112500
"SHIN, HYUNJOON;University of Missouri;2000",7410319989
"LANGELETT, GEORGE L.;University of Nebraska;2000",6603543615
"CARVALHO DE SENA, AUGUSTO MARCOS;University of New Hampshire;2000",57225688685
"BLACKWELL, CALVIN;University of New Mexico;2000",7801648068
"O'DONNELL, KELLY;University of New Mexico;2000",6603149337
"TAYLOR, WILLIAM;University of New Mexico;2000",6603348764
"BRAY, JEREMY W.;University of North Carolina;2000",6508158812
"DHAR, SUMANA;University of North Carolina;2000",7006720256
"HUTCHINSON, PAUL L.;University of North Carolina;2000",6603210951
"MANCINI, DOMINIC J.;University of North Carolina;2000",7202704683
"MARENO, MARIA ANTONIA;University of Notre Dame;2000",6602612673
"NYCE, STEVEN ATWOOD;University of Notre Dame;2000",57191123329
"HIRUNRAENGCHOK, ATHIPONG;University of Oregon;2000",6505855195
"MCGOUGH, BRUCE B.;University of Oregon;2000",7102281952
"RUSSELL, JEFFREY E.;University of Oregon;2000",6602087741
"TERADA, KEVIN A.;University of Oregon;2000",6603150991
"ALESSANDRIA, GEORGE;University of Pennsylvania;2000",6506236651
"FOGLI, ALESSANDRA;University of Pennsylvania;2000",36781806900
"JO, SEUNG-GYU;University of Pennsylvania;2000",7005233386
"NISHIYAMA, SHINICHI;University of Pennsylvania;2000",7004386298
"POONPATPIBUL, CHAIPAT;University of Pennsylvania;2000",6701694147
"SCHINDLER, JOHN;University of Pennsylvania;2000",36505307800
"SHEVCHENKO, ANDREI;University of Pennsylvania;2000",6603740957
"TSENG, FANNIE;University of Pennsylvania;2000",57190090180
"BAILEY, WENDY;University of Pittsburgh;2000",54885038500
"BATES, THOMAS;University of Pittsburgh;2000",6603792210
"HANNAN, R. LYNN;University of Pittsburgh;2000",7007075394
"JANDIK, TOMAS;University of Pittsburgh;2000",7005725549
"DEDOLA, LUCA;University of Rochester;2000",57193752465
"DINERSOZ, EMIN M.;University of Rochester;2000",55469558900
"HOKARI, TORU;University of Rochester;2000",6603022989
"KIBRIS, OZGUR;University of Rochester;2000",6507847070
"LLOBET, GERARD;University of Rochester;2000",24784705200
"MORAN, KEVIN;University of Rochester;2000",6603470176
"RIPOLL, MARLA;University of Rochester;2000",55688050200
"UNGEROVICH, NESTOR GANDELMAN;University of Rochester;2000",7402329857
"GASTANAGA, VICTOR M.;University of Southern California;2000",6506962565
"SUBRAMANIAN, CHETAN;University of Southern California;2000",6603150991
"DIABATE, AMATTA S.;University of Tennessee;2000",24173931200
"DOWELL, PAULA E.;University of Tennessee;2000",6601915849
"SHBIKAT, GAZI HAMDALLAH;University of Tennessee;2000",56234103000
"HU, XIAORUI;University of Texas;2000",7004398300
"ZOGHI, CYNTHIA ERFANIAN;University of Texas;2000",7404847427
"BEREZIN, PETER;University of Toronto;2000",7005933555
"GAGNON, GREGORY;University of Toronto;2000",7006424769
"YUEN, KWOK-HUNG TERENCE;University of Toronto;2000",7003972408
"KOSALAKORN, CHOMPOONUH;University of Utah;2000",6602588097
"LAUTZENHEISER, MARK;University of Utah;2000",7003899796
"GRAF, SPENCER;University of Virginia;2000",7501392284
"HARTMANN, MONICA;University of Virginia;2000",7005672746
"JOE, YONG;University of Virginia;2000",7004065954
"LO, MING CHIEN;University of Washington;2000",13204605100
"SAKOULIS, GEORGIOS;University of Washington;2000",6602676810
"STILLMAN, STEVEN ERIC;University of Washington;2000",36481234900
"WICKHAM, CHERYL ELIN;University of Washington;2000",7402925175
"LEGER, PIERRE THOMAS;University of Western Ontario;2000",7003300500
"SEITZ, SHANNON N.;University of Western Ontario;2000",7202634709
"ANATOLYEV, STANISLAV;University of Wisconsin;2000",6701814945
"ANTONOVICS, KATE;University of Wisconsin;2000",7202044988
"BOUCHER, STEPHEN R.;University of Wisconsin;2000",7004136370
"CHEUNG, JAEHO;University of Wisconsin;2000",57222817718
"CROSS, PHILIP;University of Wisconsin;2000",7006406038
"IMAZEKI, JENNIFER;University of Wisconsin;2000",35599918200
"ISHIDA, JUNICHIRO;University of Wisconsin;2000",57191402449
"KANG, MOONSUNG;University of Wisconsin;2000",7003889245
"KNIGHT, BRIAN;University of Wisconsin;2000",6602597836
"LARRIVEE, JOHN;University of Wisconsin;2000",7103079149
"LEE, BYUNGYOON;University of Wisconsin;2000",7006078050
"LEE, SUSAN C. S.;University of Wisconsin;2000",35422484100
"NG, THIAM HEE;University of Wisconsin;2000",6603062816
"RHEE, KYOUNGWON;University of Wisconsin;2000",55629589500
"TAKASAKI, YOSHITO;University of Wisconsin;2000",57193999940
"WEN, WEI-JEN;University of Wisconsin;2000",6602988854
"YEAPLE, STEPHEN;University of Wisconsin;2000",6603571634
"CHOMSISENGPHET, SOUPHALA;University of Wisconsin, Milwaukee;2000",15061926000
"HUSSINGER, E. BETH;University of Wisconsin, Milwaukee;2000",7005806259
"MANSUR, KASIM;University of Wisconsin, Milwaukee;2000",7006005562
"SHIN, SUNGWON;University of Wisconsin, Milwaukee;2000",7403735746
"AGRAWAL, REENA JAIN;Vanderbilt University;2000",6701694147
"KING, JOHN LEITNER;Vanderbilt University;2000",7005063270
"SWIFT, AMANDA LEESE;Vanderbilt University;2000",55417553200
"KYUREGHIAN, HRACHYA;Virginia Polytechnic Institute and State University;2000",7003688582
"LAVOIE, CHIARA GRATTON;Virginia Polytechnic Institute and State University;2000",7006498596
"SARANGI, SUDIPTA;Virginia Polytechnic Institute and State University;2000",6603107723
"ANNALA, CHRISTOPHER;Washington State University;2000",7101971287
"GUAN, XIAO MEI;Washington State University;2000",57203176035
"STEVENS, CHRISTOPHER JOHN;Washington State University;2000",6603159878
"YEO, JUNHO;Washington State University;2000",7201517694
"ORLANDO, MICHAEL J.;Washington University in St. Louis;2000",35885159600
"REESER, WENDE DIANE;Washington University in St. Louis;2000",6602730596
"SLOBODYAN, SERGEY A.;Washington University in St. Louis;2000",6602205596
"SUN, JIAN;Washington University in St. Louis;2000",57203176035
"BORISOVA, NATALIA N.;Wayne State University;2000",57190090180
"DAMIANO, VINCENZO;Yale University;2000",6701876850
"LONERGAN, BRIAN;Yale University;2000",6603447496
"NGUYEN, THONG;Yale University;2000",7006086543
"SENESKY, SARAH;Yale University;2000",7004255822
"KAM, ERIC;York University;2000",6602566696
"MOHSIN, MOHAMMED;York University;2000",7003431727
"PARIC, GORDANA;York University;2000",6603878018
"AL-OTAIBI, O.;American University;2001",7004277360
"BHATI, AVINASH;American University;2001",6507731646
"CIBILS, ALAN;American University;2001",7202304945
"COULIBALY, KALAMOGO;American University;2001",7401952498
"SCHAEFER, KENDALL;American University;2001",6603699949
"SHI, HAIYAN;American University;2001",6602515085
"DIMITROVA, MAGDALENA;Arizona State University;2001",7003846041
"GOTTSCHALL, TIFFANI;Binghamton University;2001",6602827939
"HWANG, SOO KYEONG;Binghamton University;2001",57191123329
"PANAYIDES, ALEXANDROS;Binghamton University;2001",57203627821
"STAHL, RICHARD;Binghamton University;2001",7004277360
"IOANNIDOU, VASSO;Boston College;2001",7103097151
"MEAD, CHARLES IAN;Boston College;2001",6701353034
"OZLALE, UMIT;Boston College;2001",7402200753
"PARISI, MARIA LAURA;Boston College;2001",7401720259
"ROBOTTI, CESARE;Boston College;2001",7006770651
"WALDKIRCH, ANDREAS;Boston College;2001",6603648434
"YAN, AN;Boston College;2001",7006807390
"YOSHIDA, YUICHIRO;Boston College;2001",16424242500
"ZANARDI, MAURIZIO;Boston College;2001",6701488497
"BASOV, SUREN;Boston University;2001",26657404900
"BERNARD, DIDEM MINBAY;Boston University;2001",35599918200
"FERNHOLZ, FERNANDO R.;Boston University;2001",6603162711
"FORNI, LORENZO;Boston University;2001",6507841899
"GOMES, CARLA SALSA;Boston University;2001",6602260007
"GOMES, CLEMENCIA TORRES;Boston University;2001",6601915849
"GUTIERREZ, EVA M.;Boston University;2001",6602003332
"HOUSE, CHRISTOPHER LAWRENCE;Boston University;2001",7402200753
"MAJUMDAR, SUMON;Boston University;2001",7004903184
"MIKAMI, KAZUHIKO;Boston University;2001",35613639000
"WILLIS, JONATHAN L.;Boston University;2001",6603419065
"ZHU, XIAOKANG;Boston University;2001",6701448355
